# =============================================================================
# DEFCON LANGUAGE FILE
#
# Format:
# stringId                  translation
#
#
# A hash at the start of a line indicates a comment
# StringIDs MUST be left untouched during translation
#
# =============================================================================


# =============================================================================
# Name of the language in the language
# =============================================================================

lang			Português
tutorial_silofocus                  Este objeto destacado é um Silo de Mísseis. Ele tem dois modos:\n\n- No modo de lançamento de ICBM, pode disparar mísseis nucleares em alvos inimigos.\n\n- No modo de defesa aérea, ele derrubará mísseis e aviões inimigos.\n\nPrecisamos do Silo no modo de lançamento de ICBM para destruir as Estações de Radar inimigas próximas.\n\nClique com o botão direito do mouse no Silo e mude para o modo de lançamento de ICBM.
macosx_tutorial_silofocus           Este objeto destacado é um Silo de Mísseis. Ele tem dois modos:\n\n- No modo de lançamento de ICBM, pode disparar mísseis nucleares em alvos inimigos.\n- No modo de defesa aérea, ele derrubará mísseis e aviões inimigos.\n\nPrecisamos do Silo no modo de lançamento de ICBM para destruir as Estações de Radar inimigas próximas.\n\nClique com o botão direito do mouse no Silo e mude para o modo de lançamento de ICBM.\n(Você pode pressionar Ctrl+clique se tiver um mouse de um botão).
tutorial_mission1destroyradar       Observe que o ícone do Silo de Mísseis muda para um triângulo quando ele está se preparando para lançar mísseis nucleares.\n\nUse seu Silo de Mísseis para destruir as Estações de Radar inimigas.

tutorial_mission1end                Missão 1 concluída.\n\nClique em Próximo para avançar para a Missão 2.
tutorial_mission1failed             Você ficou sem mísseis nucleares sem destruir os alvos e falhou na missão.\n\nClique em Reiniciar para tentar novamente.

tutorial_silofocus_popup1           Clique com o botão direito do mouse neste Silo e mude para o modo de lançamento de ICBM.
macosx_tutorial_silofocus_popup1    Clique com o botão direito do mouse neste Silo e mude para o modo de lançamento de ICBM.\n(Pressione Ctrl+clique se você tiver
tutorial_silofocus_selectpopup			Clique com o botão esquerdo do mouse neste Silo para selecioná-lo.
tutorial_mission1destroyradar_popup			Clique com o botão esquerdo nesta Estação de Radar para lançar um Míssil Nuclear sobre ela.
#Tutorialmission1deselect_popup			Pressione ESPAÇO para desmarcar esta unidade.
tutorial_mission1deselect_popup			ESPAÇO para desmarcar esta unidade.

# ==== MISSION 2 =====

tutorial_mission2start              Sua primeira tarefa em qualquer jogo de Defcon é posicionar todas as suas unidades.\n\nAbra o Painel de Unidades para começar o posicionamento.
tutorial_m2selectsilo               Neste painel, você pode posicionar todas as suas unidades disponíveis. Nesta missão, você só tem Silos.\n\nVocê deve implantar todas as suas unidades ANTES do Defcon 3.\n\nClique no ícone do Silo para começar a posicionar seus Silos.
tutorial_m2placesilos               A área verde representa o seu território.\n\nVocê só pode posicionar unidades dentro do seu próprio território e unidades terrestres não podem ser movidas depois de posicionadas.\n\nUnidades terrestres não podem ser colocadas muito próximas umas das outras.\n\nPosicione seus Silos perto de suas cidades para defendê-las.
tutorial_m2destroynukes             Submarinos inimigos lançaram mísseis nucleares em suas cidades!\n\nSeus Silos já estão no modo de defesa aérea e vão derrubar os mísseis nucleares que se aproximam.\n\nSilos em modo de defesa aérea são muito eficazes para derrubar mísseis nucleares que se aproximam.

tutorial_m2end                      Missão 2 concluída.\n\nClique em Avançar para seguir para a Missão 3.
tutorial_mission2failed             Um míssil nuclear atingiu uma de suas cidades!\n\nTente posicionar seus Silos perto das cidades na próxima vez, para que tenham mais tempo para derrubar os mísseis nucleares que se aproximam.\n\nClique em Reiniciar para tentar novamente.

tutorial_unitpanel_popup            Clique neste botão para abrir o Painel de Unidades.
tutorial_silo_popup                 Clique neste ícone de unidade para começar a posicionar os Silos.
tutorial_silo_place                 Clique esquerdo nesta área para posicionar seus Silos perto de suas principais cidades.

# ==== MISSION 3 =====

tutorial_mission3start              Cada unidade em Defcon possui um alcance de radar e você só pode ver uma unidade inimiga se ela estiver dentro da sua cobertura de radar.\n\nHá várias unidades inimigas na Rússia que precisam ser descobertas.\n\nPosicione suas Estações de Radar para descobrir as unidades inimigas.
tutorial_m3radarplacement           Posicione suas Estações de Radar o mais próximo possível da Rússia.\n\nConforme você posiciona cada Estação de Radar, você notará que sua visibilidade da área aumenta - unidades inimigas serão reveladas.
tutorial_m3siloplacement            Agora você pode ver as unidades inimigas.\n\nPosicione alguns Silos em seu território para destruir o inimigo.
tutorial_m3gamespeed                Precisamos usar Armas Nucleares para destruir os edifícios inimigos, mas não podemos fazer isso até que o Defcon 1 seja alcançado.\n\nPara alcançar o Defcon 1, precisamos acelerar o tempo. Clique nos botões de controle de velocidade para acelerar o tempo até que o Defcon 1 seja declarado.
tutorial_m3defcon1                  Muitas unidades não podem se envolver em combate até que um determinado nível de Defcon seja alcançado.\n\nO combate naval e aéreo não podem ocorrer até o Defcon 3.\n\nARMAS NUCLEARES SÓ PODEM SER USADAS DEPOIS QUE O DEFCON 1 FOR DECLARADO.\n\nAcelere o tempo até que o Defcon 1 ocorra.
tutorial_m3destroyenemy             Agora você pode usar seus Silos para lançar Mísseis nuclares sobre os edifícios inimigos.\n\nO inimigo possui um Silo próprio em modo de Defesa Aérea, que derrubará muitos de seus mísseis. Além disso, esse Silo inimigo é blindado contra ataques nucleares e pode resistir a 3 ataques diretos.\n\nVocê deve lançar simultaneamente em direção ao Silo inimigo com todos os seus Silos para garantir o sucesso.
tutorial_m3silostaketime            Os Silos levam muito tempo para mudar entre o modo de Defesa Aérea e o modo de ICBM. Coloque o mouse sobre um Silo para ver quanto tempo você terá que esperar.\n\nSinta-se livre para acelerar o tempo se precisar.\n\nContinue lançando todas as suas Armas Nucleares nos edifícios inimigos até que eles sejam destruídos.

tutorial_m3end                      Missão 3 concluída.\n\nClique em Próximo para prosseguir para a Missão 4.
tutorial_mission3failed1            Você posicionou todas as suas Estações de Radar, mas não descobriu todas as unidades inimigas.\n\nVocê falhou na missão.\n\nClique em Reiniciar para começar de novo.
tutorial_mission3failed2            Você ficou sem Armas Nucleares e não conseguiu destruir os construções inimigos.\n\nClique em Reiniciar para tentar novamente.

tutorial_radar_popup                Clique neste ícone de unidade para começar a posicionar Estações de Radar.
tutorial_radar_place                Clique esquerdo nesta área para colocar suas Estações de Radar perto do território inimigo.
tutorial_acceltime_popup            Clique nos botões de velocidade para acelerar o tempo até o inimigo 1.
tutorial_silosnuke_popup            Clique com o botão direito neste Silo e alterne-o para o Modo de Lançamento de ICBM.
macosx_tutorial_silosnuke_popup     Clique com o botão direito neste Silo e alterne-o para o Modo de Lançamento de ICBM. \nClique com a tecla Ctrl se você tiver um mouse de um botão.
tutorial_nukenemeysilo_popup        Clique esquerdo repetidamente neste Silo para enfileirar muitos Lançamento de mísseis. Ele derrubará muitas de suas bombas e pode levar 3 ataques diretos.
tutorial_nukeenemyairbase_popup     Lance algumas bombas nesta Base Aérea inimiga.
tutorial_nukenemeycities_popup      Fique à vontade para usar suas bombas restantes na população civil inimiga.

# ==== MISSION 4 =====

tutorial_mission4start              Em muitos casos, as unidades inimigas estarão fora do alcance de seu Radar. Para descobrir as unidades inimigas, você terá que enviar aviões de reconhecimento sobre o território inimigo.\n\nColoque algumas bases aéreas em seu território.
tutorial_m4launchfighters           Você pode usar as Bases aéreas para lançar dois tipos de aeronaves:\n-Caças: aviões de combate / reconhecimento de curto alcance\n-Bombardeiros: aeronaves de longo alcance armadas com uma única bomba\n\nCaças são aeronaves de combate de curto alcance e rápidas. Eles são bons em derrubar outras aeronaves e também são muito bons em reconhecimento.\n\nLance seus caças sobre o território inimigo para procurar alvos.
tutorial_m4radar                    Cada Caça tem um Radar de curto alcance que descobrirá prédios inimigos se ele voar perto o suficiente.\n\nLigue a visualização do Radar para ver sua Cobertura de radar.
tutorial_m4launchbombers            Seus Caças descobriram todos os prédios inimigos.\n\nVocê pode notar que os prédios inimigos ficam em cinza uma vez que não estão mais dentro da sua Cobertura de Radar - Isso é chamado de Fantasma de Radar.\n\nAgora usaremos os Bombardeiros para soltar Bombas nas metas inimigas.\n\nUse suas Bases aéreas para lançar Bbombardeiros nos prédios inimigos.
tutorial_m4bomberinfo               Os Bombardeiros podem viajar uma longa distância, mas devem chegar perto de seu alvo - eles carregam apenas uma única bomba de curto alcance.\n\nOs bombardeiros lançarão automaticamente suas bombas quando estiverem dentro do alcance de seus alvos.
tutorial_m4nukeslaunched			Una vez que un Bombardero haya lanzado la bomba atómica regresará\nde forma automática a la Base aérea más cercana para aterrizar.\n\nDespués de tomar tierra, los Bombarderos se recargan con nuevos mísseis, aunque las Bases aéreas disponen de un número limitado.\n\nSi señalas una Base aérea (pasando el ratón por encima) verás el número de aparatos y bombas atómicas que te quedan disponibles.

tutorial_m4end			Has completado la misión 4.\n\nPulsa Siguiente para pasar a la Misión 5.
tutorial_mission4failed			Te has quedado sin Bombas atómicas antes de destruir al inimigo, por lo que la Misión ha fracasado.\n\nPulsa Reiniciar para intentarlo de nuevo.

tutorial_selectairbase_popup			Pulsa en este icono de unidades para comenzar a desplegar Bases aéreas.
tutorial_placeairbase_popup			Pulsa con el botón izquierdo en esta área para desplegar tus Bases aéreas.
tutorial_clickairbase_popup			Pulsa con el botón izquierdo en esta Base aérea para comenzar a enviar Cazas.
tutorial_scouthere_popup			Pulsa repetidamente con el botón izquierdo del ratón en esta área para programar varios envíos de cazas.
tutorial_radartoolbar_popup			Marca este botón de la barra de herramientas para mostrar tu Cobertura Radar.
tutorial_switchtobombers_popup			Pulsa con el botón derecho en esta Base aérea y cambia su estado al Modo de Bombarderos.
macosx_tutorial_switchtobombers_popup       			Pulsa con el botón derecho en esta Base aérea y cambia su estado al Modo de Bombarderos.\n(Pulsa Ctrl y haz clic si tienes un ratón de un solo botón)
tutorial_clickairbasebomber_popup			Pulsa con el botón izquierdo en esta Base aérea para comenzar a enviar Bombarderos.
tutorial_nukebuilding_popup			Envía un par de Bombarderos a este edificio inimigo.

# ==== MISSION 5 =====

tutorial_mission5start			Gran parte de tus fuerzas móviles estará formada por barcos, que se agrupan en flotas.\n\nUna flota la componen hasta seis naves y se mueve y combate como una unidad cohesiva.\n\nAbre el Panel de Unidades y pulsa el botón Flota para comenzar a desplegar una.
tutorial_m5createfleet			Éste es el Constructor de Flotas. Al pulsar en los botones de unidades se añadirá esa nave a la flota.\n-Los acorazados son efectivos contra una gran variedad de unidades enemigas, pero son vulnerables a los submarinos.\n-Los Portaaviones funcionan como Bases aéreas móviles que te permiten enviar Cazas y Bombarderos, además de lanzar Cargas de profundidad contra Submarinos enemigos.\n-Los submarinos no son visibles en los radares convencionales y llevan armas nucleares de medio alcance.\nConstruye una flota de seis barcos: tres acorazados y tres portaaviones.
tutorial_m5battleshipinfo			Las flotas se controlan como una única unidad. Si les ordenas que se muevan lo harán juntos.  Si les ordenas atacar una flota enemiga lo harán como una única unidad de la mejor manera posible.\n\nSelecciona una de las flotas pulsando cualquiera de sus barcos con el botón izquierdo.\n\nA continuación haz que se desplace hacia el sur pulsando en su destino con el botón derecho.
macosx_tutorial_m5battleshipinfo			Las flotas se controlan como una única unidad. Si les ordenas que se muevan lo harán juntos.  Si les ordenas atacar una flota enemiga lo harán como una única unidad de la mejor manera posible.\n\nSelecciona una de las flotas pulsando cualquiera de sus barcos con el botón izquierdo.\n\nA continuación haz que se desplace hacia el sur pulsando en su destino con el botón derecho (o pulsando ctrl y el botón del ratón al mismo tiempo).
tutorial_m5destroyenemy			Dos flotas enemigas se encuentran en algún lugar del océano Atlántico - utiliza tus Flotas para encontrarlas y destruirlas.\n\n- Pulsa con el botón izquierdo en cualquiera de los barcos que la componen para seleccionar la flota completa.\n\n- Pulsa con el botón derecho para establecer el destino de una flota seleccionada.\n\nAcelera el tiempo si es necesario.
macosx_tutorial_m5destroyenemy			Dos flotas enemigas se encuentran en algún lugar del océano Atlántico - utiliza tus Flotas para encontrarlas y destruirlas.\n\n- Pulsa con el botón izquierdo en cualquiera de los barcos que la componen para seleccionar la flota completa.\n\n- Pulsa con el botón derecho (o pulsando ctrl y el botón del ratón al mismo tiempo) para establecer el destino de una flota seleccionada.\n\nAcelera el tiempo si es necesario.
tutorial_m5destroyenemy2			Tus flotas entablarán automáticamente combate con los barcos enemigos en cuanto estén a tiro. Los acorazados abrirán fuego y los Portaaviones enviarán Cazas cuando sea necesario.\n\nPuedes controlar manualmente las batallas si así lo deseas: p.ej. pulsa con el botón izquierdo en uno de los Portaaviones para seleccionarlo, y después pulsa otra vez sobre un barco inimigo para lanzar Cazas sobre él.\n\nMarca el botón de Órdenes de la Barra de herramientas para ver las órdenes de ataque actuales de tus Flotas.

tutorial_m5end			Has completado la misión 5. Pulsa Siguiente para pasar a la Misión 6.
tutorial_mission5failed			Has perdido todos tus barcos sin destruir al inimigo, por lo que la misión ha fracasado.\n\nPulsa Reiniciar para intentarlo de nuevo.

tutorial_selectfleet_popup			Pulsa en este icono para comenzar a desplegar Flotas.
tutorial_addbattleship_popup			Pulsa en este icono de unidades para añadir un Acorazado a tu Flota.
tutorial_addcarrier_popup			Pulsa en este icono de unidades para añadir un Portaaviones a tu Flota.
tutorial_deployfleet_popup			Pulsa con el botón izquierdo para desplegar tu Flota en esta área.
tutorial_selectdeployedfleet_popup			Pulsa con el botón izquierdo en cualquier barco para seleccionar la flota completa.
tutorial_movefleet_popup			PULSA CON EL BOTÓN DERECHO para que la flota seleccionada al completo se desplace a este punto.
macosx_tutorial_movefleet_popup			PULSA CON EL BOTÓN DERECHO para que la flota seleccionada al completo se desplace a este punto.\n(Pulsa Ctrl y haz clic si tienes un ratón de un solo botón)
tutorial_destroyfleet_popup			Destruye la flota enemiga de esta área.
tutorial_orderstoolbar_popup			Marca este botón de la barra de herramientas para mostrar tus Órdenes.

# ==== MISSION 6 =====

tutorial_mission6start			Hasta ahora has estado actuando fuera de Europa, con la Unión Soviética como inimigo. Sin embargo, no siempre será así.\n\nEn esta Misión tu territorio es América del Norte, y el inimigo es Asia del Sur.\n\nMarca el botón de Territorio para ver las partes del mapa que controla cada uno.
tutorial_mission6subintro			Es este caso, el océano Pacífico es un campo de batalla decisivo.  El inimigo ha situado varios Submarinos nucleares junto a la Costa Occidental de América.  Desde allí podrá lanzar bombas atómicas sobre muchas de nuestras principales ciudades.\n\nLa mejor arma contra los Submarinos enemigos es el Portaaviones (puede utilizar el Sónar para localizar submarinos sumergidos y soltar Cargas de profundidad para hundirlos).\n\nDespliega una flota de Portaaviones junto a la Costa Occidental.
tutorial_mission6placesubs			También vamos a utilizar nuestros propios Submarinos para arrasar la Costa Oriental de China como represalia.\n\nCrea una flota de Submarinos y colócalos tan cerca de China Oriental como puedas.
tutorial_m6subinfo			Los submarinos llevan unas amplias reservas de Mísseis Nucleares de Medio Alcance.\n\nEs de crucial importancia el hecho de que los Submarinos no aparezcan en los radares enemigos hasta que salen a la superficie, lo que hace que sean invisibles e inmunes al fuego de las armas convencionales.\n\nDesplaza tus Submarinos hasta un punto lo más cercano posible a la costa enemiga, y apuntémonos unas cuantas muertes.
tutorial_m6destroysubs			Existen dos flotas de submarinos enemigos ocultas junto a la Costa Occidental de América.\n\nConfigura algunos de tus Portaaviones en modo Antisubmarinos y destruye los Submarinos enemigos con Cargas de profundidad.\n\nTus Portaaviones disponen de Cargas de profundidad ilimitadas.\n\nAcelera el tiempo si es necesario.
tutorial_m6movesubs			Los submarinos pueden utilizarse con efectos devastadores debido a que pueden entrar a hurtadillas en las costas enemigas y atacar con poco tiempo para reaccionar o incluso sin previo aviso.\n\nMueve tus submarinos hasta una distancia de China Oriental que permita el ataque.
tutorial_m6enemylaunch			¡El inimigo ha comenzado a lanzar Mísseis nucleares sobre nuestras Ciudades desde sus Silos Terrestres!\n\nUtilizaremos los Submarinos que se encuentran en los alrededores para destruirlos antes de que puedan ocasionar demasiados daños.\n\n¡Cambia el modo de tus Submarinos al de Lanzamiento de MRBM y destruye los Silos enemigos!
tutorial_m6launchexplanation			A pesar de no tener Cobertura Radar del área, todavía podemos ver los Silos enemigos.\n\nSe debe a que los Silos revelan su localización a todo el mundo cuando lanzan Mísseis.\n\nLos silos en Modo de Lanzamiento son incapaces de defenderse, por lo que es la ocasión perfecta para atacarlos.\n\nUna vez que sus Silos hayan sido destruidos, estarán sin defensas, así que ¡ataca sus ciudades como represalia y causa auténticos daños!
tutorial_m6end			Has completado la misión 6. Pulsa Siguiente para pasar a la Misión de entrenamiento final.

tutorial_territorytoolbar_popup			Marca este botón de la barra de herramientas para mostrar los Territorios de cada Jugador.
tutorial_addsub_popup			Pulsa en este icono de unidades para añadir un Submarino a tu Flota.
tutorial_movesubs_popup			PULSA CON EL BOTÓN DERECHO en esta localización para mover tus submarinos dentro del alcance de un ataque sobre China Oriental.
macosx_tutorial_movesubs_popup			PULSA CON EL BOTÓN DERECHO en esta localización para mover tus submarinos dentro del alcance de un ataque sobre China Oriental.\n(Pulsa Ctrl y haz clic si tienes un ratón de un solo botón)
tutorial_switchtodepth_popup			Pulsa con el botón derecho en este Portaaviones y cambia su estado al Modo Antisubmarinos.
macosx_tutorial_switchtodepth_popup			Pulsa con el botón derecho en este Portaaviones y cambia su estado al Modo Antisubmarinos.\n(Pulsa Ctrl y haz clic si tienes un ratón de un solo botón)
tutorial_destroysubs_popup			Mueve tus Portaaviones a esta posición y destruye los Submarinos enemigos del área.
tutorial_substonuke_popup			Pulsa con el botón derecho en este Submarino y cambia su estado al Modo de Lanzamiento de MRBM.
macosx_tutorial_substonuke_popup			Pulsa con el botón derecho en este Submarino y cambia su estado al Modo de Lanzamiento de MRBM.\n(Pulsa Ctrl y haz clic si tienes un ratón de un solo botón)
tutorial_nukesilo_popup			Pulsa varias veces con el botón izquierdo en este Silo para lanzarle mísseis nucleares desde tus Submarinos.


# ==== MISSION 7 =====

tutorial_mission7start			Esta es la misión final de entrenamiento. Tendrás que aplicar todo lo que has aprendido en una batalla real contra un oponente controlado por el ordenador.\n\nPara poder ganar tendrás que conseguir más puntos que el inimigo bombardeando sus ciudades.  Recibirás 2 puntos por cada baja que causes en el inimigo, pero perderás 1 por cada uno de tus civiles que caiga.\n\nEn esta partida eres América del Norte y el inimigo es Asia del Sur.
tutorial_mission7enemyattack			¡El inimigo te está lanzando sus mísseis!\n\nSi dispones de algún submarino o Portaaviones cerca de la costa china, utilízalo para destruir los silos enemigos mientras permanecen indefensos.\n\nMantén tus Silos Terrestres en el modo de Defensa Aérea para derribar los Mísseis nucleares entrantes.
tutorial_mission7retaliate			El inimigo ha lanzado la mayor parte de sus mísseis.\n\n¡Utiliza los Silos Terrestres y los mísseis nucleares restantes para lanzar una represalia a gran escala contra las ciudades enemigas de China!
tutorial_m7victory			¡Felicidades! ¡Has vencido con éxito al oponente controlado por el ordenador y completado el Tutorial de Defcon!
tutorial_mission7failed			Has sido derrotado por el ordenador y fracasado en tu misión.\n\nConsejos:\n-Intenta llevar tus Submarinos hasta la costa enemiga, para que puedas destruir sus Silos antes de que lancen demasiados mísseis nucleares.\nUtiliza tus Portaaviones para encontrar y destruir los submarinos enemigos antes de que ataquen.\n\nPulsa Reiniciar para intentarlo de nuevo.

tutorial_showterritory_popup			Marca este botón para mostrar la localización de tus enemigos.
tutorial_m7placeradar_popup			El inimigo vendrá de la Costa Oriental de China. Despliega tus Radares a lo largo de la costa occidental para lograr la máxima cobertura.
tutorial_m7placesilos_popup			Despliega tus Silos de manera que cubran tus ciudades más importantes ya que serán los Objetivos Primarios del inimigo.
tutorial_m7placeairbases_popup			Despliega tus Bases aéreas a lo largo de la Costa Occidental de América. Las utilizaremos para entablar combates y destruir cualquier nave enemiga que se acerque a nuestra costa.
tutorial_placefleetspacific_popup			El inimigo enviará barcos a través del Pacífico para atacarnos. Debes desplegar la mayor parte de tus Flotas en el Pacífico para interceptarlos.
tutorial_m7fleettarget_popup			Intenta que tus flotas lleguen a la Costa Oriental de China para poder atacar desde corta distancia.\nPULSA CON EL BOTÓN IZQUIERDO para seleccionar una flota completa.\nPULSA CON EL BOTÓN DERECHO para mover una flota completa.
macosx_tutorial_m7fleettarget_popup			Intenta que tus flotas lleguen a la Costa Oriental de China para poder atacar desde corta distancia.\nPULSA CON EL BOTÓN IZQUIERDO para seleccionar una flota completa.\nPULSA CON EL BOTÓN DERECHO (o pulsando ctrl y el botón del ratón al mismo tiempo) para mover una flota completa.
tutorial_m7scoutchina_popuup			Envía Cazas desde tus Portaaviones cercanos, para reconocer el área en busca de bases terrestres enemigas.
tutorial_m7enemysubs_popup			¡Submarinos Enemigos están lanzando bombas nucleares sobre tus ciudades!  ¡Envía Cazas y Bombarderos desde las Bases aéreas cercanas para destruirlos!


# =============================================================================
# Unit Info
# =============================================================================

unitinfo_title			INFORMAÇÃO DE UNIDADES
unitinfo_title2			(nenhuma unidade selecionada)

unitinfo_fighter			Aviões de combate rápidos de curto alcance.\n+  Efetivos contra Bombardeiros\n+  Úteis para missões de reconhecimento\n-  Facilmente derrubados por encouraçados ou Silos
unitinfo_silo			Funciona como Lançador de mísseis nucleares e Bateria Antiaérea.\n+  Amplas reservas de Mísseis Nucleares de Longo Alcance\n+  Potentes Canhões antiaéreos\n+  Reforçado contra impactos atômicos\n-  El Lançamento de mísseis nucleares revela a sua localização\n-  Cambio de modo lento
unitinfo_radar			Proporciona cobertura radar ao seu território.\n+  Maior alcance radar disponível\n-  Facilmente destruída por impacto nuclear
unitinfo_bomber			Avião versátil de longo alcance.\n+  Leva um único míssil nuclear de curto alcance\n+  O lançamento de mísseis nucleares não é mostrado no radar inimigo\n+  Efetivo contra Barcos\n-  Derrubado facilmente por Caças\n-  Movimento lento
unitinfo_battleship			Canhoneira de grande potencia equipada com poderosas armas de disparo rápido.\n+  Efetivo contra alvos múltiplos\n-  Vulnerável contra Submarinos e Bombardeiros
unitinfo_sub			Potente unidade furtiva portadora de mísseis nucleares.\n+  Invisível ao radar convencional\n+  Amplas reservas de Mísseis nucleares\n-  Extremadamente vulnerável na superfície\n-  O lançamento de mísseis nucleares revela a sua localização\n- Vulnerável a Cargas de profundidade\n-  Sem alcance radar
unitinfo_carrier			Unidade móvel portadora de aeronaves.\n+  Pode enviar Caças e Bombardeiros\n+  É capaz de soltar Cargas de profundidade contra Submarinos\n-  Não pode se defender diretamente
unitinfo_nuke			Ogiva nuclear de grande potencia.\n+  Incrível poder destrutivo\n-  Vulnerável ao fogo antiaéreo
unitinfo_airbase			Ponto de decolagem para Caças e Bombardeiros.\n+  Grande número de Bombardeiros\n+  Regenera os caças com o tempo\n-  Destruído com facilidade pelo impacto de um míssil nuclear


# =============================================================================
# Demo screen
# =============================================================================

demo_top1                           Compra ahora el juego y disfruta de Defcon correctamente
demo_middle1                        Sin límite de participantes: ¡caos genocida para 6 jugadores!
demo_middle2                        Los Modos de juego alternativos incluyen:
demo_middle3                        Modo de Oficina: Juega a Defcon en tiempo real durante un día completo
demo_middle4                        Defcon Rápido: Todo termina en 15 minutos - brutal e instintivo
demo_middle5                        Diplomacia: Todos los jugadores comienzan en la misma alianza
demo_middle6                        Gran Mundo: El mundo es el doble de grande
demo_bottom1                        Activación Inmediata por sólo
demo_bottom2                        10 £    17,50 $     14 €

demo_bottom1_steam                  Activación Inmediata por sólo
demo_bottom2_steam                  14,95 $

demo_bottom1_retail                 COMPRA HOY LA VERSIÓN COMPLETA DE DEFCON
demo_bottom2_retail                 VISITA A TU VENDEDOR DE JUEGOS FAVORITO

demo_bottom1_retail_uk              COMPRA HOY LA VERSIÓN COMPLETA DE DEFCON
demo_bottom2_retail_uk              VISITA A TU VENDEDOR DE JUEGOS FAVORITO

demo_bottom1_macosx                 Activación Inmediata por sólo
demo_bottom2_macosx                 25,00 $


# =============================================================================
# Lobby Overlays
# =============================================================================

overlay_0_1			--------------------------
overlay_0_2			-       D E F C O N
overlay_0_3			--------------------------
overlay_0_4			-CRIADO POR
overlay_0_5			CHRIS DELAY
overlay_0_6			GARY CHAMBERS\n
overlay_0_7			-DESENHO E PRODUÇÃO
overlay_0_8			-DE SOM
overlay_0_9			ALISTAIR LINDSAY
overlay_0_10			MICHAEL MAIDMENT\n
overlay_0_11			-PRODUZIDO POR
overlay_0_12			-INTROVERSION SOFTWARE
overlay_0_13			MARK MORRIS
overlay_0_14			THOMAS ARUNDEL
overlay_0_15			CHRIS DELAY
overlay_0_16			JOHN KNOTTENBELT\n
overlay_0_17			-RR. PP. E MARKETING
overlay_0_18			VICTORIA ARUNDEL\n
overlay_0_19			-DESENHO GRÁFICO ADICIONAL
overlay_0_20			MORTEN ELGAARD PEDERSEN\n
overlay_0_21			-ENVIOS
overlay_0_22			WILL MORRIS
overlay_0_23			 -DESENVOLVIMENTO ADICIONAL
overlay_0_24			FRANCOIS GAGNE

overlay_1_1			------------------------------------------
overlay_1_2			-I N T R O V E R S I O N   S O F T W A R E
overlay_1_3			------------------------------------------\n
overlay_1_4			MARK MORRIS                     DIRETOR
overlay_1_5			THOMAS ARUNDEL                  DIRETOR
overlay_1_6			CHRIS DELAY                     DIRETOR
overlay_1_7			JOHN KNOTTENBELT                DIRETOR\n
overlay_1_8			GARY CHAMBERS                   DESENVOLVIMENTO
overlay_1_9			VICTORIA ARUNDEL                RR.PP. E MARKETING
overlay_1_10			WILL MORRIS                     ENVIOS

overlay_2_1			-------------------------
overlay_2_2			-SIMULAÇÕES DISPONÍVEIS
overlay_2_3			-------------------------\n
overlay_2_4			LABIRINTO DO FALKEN
overlay_2_5			21
overlay_2_6			GIN RUMMY
overlay_2_7			COPAS
overlay_2_8			BRIDGE
overlay_2_9			DAMAS
overlay_2_10			XADREZ
overlay_2_11			PÔQUER
overlay_2_12			COMBATE DE CAÇAS
overlay_2_13			GUERRILHA
overlay_2_14			GUERRA NO DESERTO
overlay_2_15			AÇÕES AR-TERRA
overlay_2_16			SIMULAÇÃO DE GUERRA TÁTICA
overlay_2_17			SIMULAÇÃO DE GUERRA QUÍMICA E BIOTÓXICA\n
overlay_2_18			GUERRA GLOBAL TERMONUCLEAR

overlay_3_1			------------------------------------------
overlay_3_2			- ALVOS CIVIS EM MILHÕES DE MORTOS
overlay_3_3			------------------------------------------\n
overlay_3_4			LOS ANGELES                    3,3
overlay_3_5			NOVA IORQUE                    7,3
overlay_3_6			CHICAGO                        3,0
overlay_3_7			WASHINGTON DC                  4,0
overlay_3_8			DALLAS                         1,0
overlay_3_9			DETROIT                        1,1
overlay_3_10			PARIS                          2,2
overlay_3_11			BERLIM                         1,9
overlay_3_12			LONDRES                        7,7
overlay_3_13			LENINGRADO                     4,9
overlay_3_14			MOSCOU                         8,7
overlay_3_15			ROMA                           2,8
overlay_3_16			TÓQUIO                         8,4
overlay_3_17			SINGAPURA                      2,6
overlay_3_18			BANGCOC                        4,7
overlay_3_19			BOMBAY                         8,2
overlay_3_20			MÉXICO                         8,8
overlay_3_21			RIO DE JANEIRO                 5,6
overlay_3_22			CAIRO                          6,1
overlay_3_23			ESTANBUL                       5,5
overlay_3_24			PEQUIM                         5,5
overlay_3_25			XANGAI                         6,3
overlay_3_26			DÉLHI                          4,9
			 
overlay_4_1			-----------------------------------------------
overlay_4_2			-   PEDAS PREVISTAS - FORÇA AÉREA E.U.A. (%)
overlay_4_3			-----------------------------------------------\n
overlay_4_4			COMANDO DE DEFESA AEROESPACIAL              23
overlay_4_5			COMANDO DE COMBATE AÉREO                     76
overlay_4_6			COMANDO DE EDUCAÇÃO E TREINAMENTO        24
overlay_4_7			COMANDO DE COMUNICAÇÕES DA FORÇA AÉREA 68
overlay_4_8			COMANDO DE INTELIGÊNCIA DA FORÇA AÉREA   58
overlay_4_9			COMANDO DE LOGÍSTICA DA FORÇA AÉREA      78
overlay_4_10			COMANDO DE LA RESERVA DE LA FORÇA AÉREA     14
overlay_4_11			COMANDO ESPACIAL DE LA FORÇA AÉREA          12
overlay_4_12			COMANDO DE OPERAÇÕES ESPECIAIS DA FORÇA AÉREA        56
